"subject_id" "activity_type" "variable" "mean" "st_deviation"
6 "SITTING" "fBodyAccJerk-mean()-Y" -0.947070821272727 0.0466228697604936
7 "SITTING" "fBodyAccJerk-mean()-Y" -0.969423612916667 0.0346352505395412
8 "SITTING" "fBodyAccJerk-mean()-Y" -0.980221104565217 0.023046841161857
11 "SITTING" "fBodyAccJerk-mean()-Y" -0.967454617735849 0.0267273855109502
14 "SITTING" "fBodyAccJerk-mean()-Y" -0.968951769814815 0.0286888569764625
15 "SITTING" "fBodyAccJerk-mean()-Y" -0.978159013220339 0.0168714037211575
16 "SITTING" "fBodyAccJerk-mean()-Y" -0.981752167391304 0.0235389106140861
17 "SITTING" "fBodyAccJerk-mean()-Y" -0.9883274196875 0.0120788757891432
19 "SITTING" "fBodyAccJerk-mean()-Y" -0.979141571643836 0.0140412941514974
21 "SITTING" "fBodyAccJerk-mean()-Y" -0.979180438588235 0.0148159466319029
22 "SITTING" "fBodyAccJerk-mean()-Y" -0.963129472580645 0.0507518285426108
23 "SITTING" "fBodyAccJerk-mean()-Y" -0.978136218235294 0.0246021885770181
25 "SITTING" "fBodyAccJerk-mean()-Y" -0.982957002923077 0.014535177370545
26 "SITTING" "fBodyAccJerk-mean()-Y" -0.985862886410256 0.0160847636578035
27 "SITTING" "fBodyAccJerk-mean()-Y" -0.985238583714286 0.00899251745337976
28 "SITTING" "fBodyAccJerk-mean()-Y" -0.963054247083333 0.0248727568569676
29 "SITTING" "fBodyAccJerk-mean()-Y" -0.983883193 0.0157510766423967
30 "SITTING" "fBodyAccJerk-mean()-Y" -0.980405717258064 0.0201169426850749
2 "STANDING" "fBodyAccJerk-mean()-Y" -0.970851337962963 0.0273882200268512
4 "STANDING" "fBodyAccJerk-mean()-Y" -0.937624242142857 0.045915905121436
9 "STANDING" "fBodyAccJerk-mean()-Y" -0.962624298888889 0.0565688516399328
10 "STANDING" "fBodyAccJerk-mean()-Y" -0.942187760454545 0.0545277663646445
12 "STANDING" "fBodyAccJerk-mean()-Y" -0.95329178 0.0408880035827325
13 "STANDING" "fBodyAccJerk-mean()-Y" -0.977752775438597 0.016871026935829
18 "STANDING" "fBodyAccJerk-mean()-Y" -0.975243689589041 0.0168654426335861
20 "STANDING" "fBodyAccJerk-mean()-Y" -0.935717554109589 0.0486962213857938
24 "STANDING" "fBodyAccJerk-mean()-Y" -0.967720592463768 0.027163304009107
1 "STANDING" "fBodyAccJerk-mean()-Y" -0.985418704528302 0.00759252928839608
3 "STANDING" "fBodyAccJerk-mean()-Y" -0.943497973606557 0.0492009776258924
5 "STANDING" "fBodyAccJerk-mean()-Y" -0.93137020875 0.0449918846455239
6 "STANDING" "fBodyAccJerk-mean()-Y" -0.951405464912281 0.0448313930052532
7 "STANDING" "fBodyAccJerk-mean()-Y" -0.967165093018868 0.0338479013723061
8 "STANDING" "fBodyAccJerk-mean()-Y" -0.976177675 0.0222902022077526
11 "STANDING" "fBodyAccJerk-mean()-Y" -0.979287024255319 0.0129407893505962
14 "STANDING" "fBodyAccJerk-mean()-Y" -0.967249904833333 0.0264017516563815
15 "STANDING" "fBodyAccJerk-mean()-Y" -0.967884709433962 0.0210827150040191
16 "STANDING" "fBodyAccJerk-mean()-Y" -0.982425403974359 0.0178548388335259
17 "STANDING" "fBodyAccJerk-mean()-Y" -0.986278342435897 0.0165884155147383
19 "STANDING" "fBodyAccJerk-mean()-Y" -0.970011345890411 0.0322763158064067
21 "STANDING" "fBodyAccJerk-mean()-Y" -0.964503015505618 0.0388471781313476
22 "STANDING" "fBodyAccJerk-mean()-Y" -0.952141454126984 0.051883544262269
23 "STANDING" "fBodyAccJerk-mean()-Y" -0.975176561617647 0.0125961906403206
25 "STANDING" "fBodyAccJerk-mean()-Y" -0.972554452972973 0.0201440543206233
26 "STANDING" "fBodyAccJerk-mean()-Y" -0.976267058648649 0.0204370094661089
27 "STANDING" "fBodyAccJerk-mean()-Y" -0.97586868 0.0273191606434493
28 "STANDING" "fBodyAccJerk-mean()-Y" -0.93516897835443 0.0591695490353598
29 "STANDING" "fBodyAccJerk-mean()-Y" -0.983194980615385 0.0099339083743632
30 "STANDING" "fBodyAccJerk-mean()-Y" -0.957434887457627 0.0329694762911901
2 "LAYING" "fBodyAccJerk-mean()-Y" -0.982768250416667 0.019206929159495
4 "LAYING" "fBodyAccJerk-mean()-Y" -0.943969987222222 0.0844731785697145
9 "LAYING" "fBodyAccJerk-mean()-Y" -0.9640828062 0.0290101631072709
10 "LAYING" "fBodyAccJerk-mean()-Y" -0.968039173793103 0.046272593746368
12 "LAYING" "fBodyAccJerk-mean()-Y" -0.963223332 0.0280394849929389
13 "LAYING" "fBodyAccJerk-mean()-Y" -0.980375137419355 0.0190674641211413
18 "LAYING" "fBodyAccJerk-mean()-Y" -0.985865325230769 0.00653931754906502
20 "LAYING" "fBodyAccJerk-mean()-Y" -0.9772207075 0.027034281984483
24 "LAYING" "fBodyAccJerk-mean()-Y" -0.982140613888889 0.0114649241175555
1 "LAYING" "fBodyAccJerk-mean()-Y" -0.9224626098 0.168998864530492
3 "LAYING" "fBodyAccJerk-mean()-Y" -0.968752113709677 0.03181315712454
5 "LAYING" "fBodyAccJerk-mean()-Y" -0.965328566153846 0.0302548060376572
6 "LAYING" "fBodyAccJerk-mean()-Y" -0.936043420175439 0.0730186804912866
7 "LAYING" "fBodyAccJerk-mean()-Y" -0.972531648846154 0.0449813872851781
8 "LAYING" "fBodyAccJerk-mean()-Y" -0.975877437407407 0.0322113230240154
11 "LAYING" "fBodyAccJerk-mean()-Y" -0.973882496666667 0.0397785456162332
14 "LAYING" "fBodyAccJerk-mean()-Y" -0.969342124313725 0.0315937032048977
15 "LAYING" "fBodyAccJerk-mean()-Y" -0.970833221666667 0.0384295485806118
16 "LAYING" "fBodyAccJerk-mean()-Y" -0.984752927142857 0.0130710914825049
17 "LAYING" "fBodyAccJerk-mean()-Y" -0.977212387746479 0.0338862804437276
19 "LAYING" "fBodyAccJerk-mean()-Y" -0.974878270963855 0.0148863106030037
21 "LAYING" "fBodyAccJerk-mean()-Y" -0.972039417111111 0.04374322986366
22 "LAYING" "fBodyAccJerk-mean()-Y" -0.954833264305556 0.0670281214224925
23 "LAYING" "fBodyAccJerk-mean()-Y" -0.988230264166667 0.00891548780487124
25 "LAYING" "fBodyAccJerk-mean()-Y" -0.946802003561644 0.032913714186437
26 "LAYING" "fBodyAccJerk-mean()-Y" -0.987115080789474 0.0131496236323133
27 "LAYING" "fBodyAccJerk-mean()-Y" -0.985257277297297 0.011740649297227
28 "LAYING" "fBodyAccJerk-mean()-Y" -0.978094827375 0.0275092909439719
29 "LAYING" "fBodyAccJerk-mean()-Y" -0.989398823913043 0.0045500624970631
30 "LAYING" "fBodyAccJerk-mean()-Y" -0.971696279857143 0.0325200247561518
2 "WALKING" "fBodyAccJerk-mean()-Z" -0.554956709661017 0.0511008517030618
4 "WALKING" "fBodyAccJerk-mean()-Z" -0.728991595666667 0.0447282746595477
9 "WALKING" "fBodyAccJerk-mean()-Z" -0.399541245192308 0.071122775204332
10 "WALKING" "fBodyAccJerk-mean()-Z" -0.464020508867925 0.0832816532432802
12 "WALKING" "fBodyAccJerk-mean()-Z" -0.4913861728 0.145011698187003
13 "WALKING" "fBodyAccJerk-mean()-Z" -0.342263716894737 0.142672186137783
18 "WALKING" "fBodyAccJerk-mean()-Z" -0.601147246785714 0.0968247482316246
20 "WALKING" "fBodyAccJerk-mean()-Z" -0.34599447627451 0.0975978516768089
24 "WALKING" "fBodyAccJerk-mean()-Z" -0.469920224310345 0.0637992775278707
1 "WALKING" "fBodyAccJerk-mean()-Z" -0.468999224631579 0.0653111670481718
3 "WALKING" "fBodyAccJerk-mean()-Z" -0.514137255344828 0.065556196503007
5 "WALKING" "fBodyAccJerk-mean()-Z" -0.590496615535714 0.100369427248183
6 "WALKING" "fBodyAccJerk-mean()-Z" -0.541438616140351 0.19386458142949
7 "WALKING" "fBodyAccJerk-mean()-Z" -0.106490372892632 0.134165696603769
8 "WALKING" "fBodyAccJerk-mean()-Z" -0.361563262083333 0.194329296412457
11 "WALKING" "fBodyAccJerk-mean()-Z" -0.69259387220339 0.043134346239458
14 "WALKING" "fBodyAccJerk-mean()-Z" -0.415899179152542 0.0716459528595853
15 "WALKING" "fBodyAccJerk-mean()-Z" -0.648905254074074 0.0575429698188865
16 "WALKING" "fBodyAccJerk-mean()-Z" -0.422332394117647 0.0639837636465388
17 "WALKING" "fBodyAccJerk-mean()-Z" -0.523427055737705 0.0491265625376488
19 "WALKING" "fBodyAccJerk-mean()-Z" -0.129367902596154 0.213229491793736
21 "WALKING" "fBodyAccJerk-mean()-Z" -0.405700157884615 0.0755531903521701
22 "WALKING" "fBodyAccJerk-mean()-Z" -0.281973435652174 0.0888167403270131
23 "WALKING" "fBodyAccJerk-mean()-Z" -0.0572021324745763 0.13133962225986
25 "WALKING" "fBodyAccJerk-mean()-Z" -0.659286392837838 0.0478544592403643
26 "WALKING" "fBodyAccJerk-mean()-Z" -0.398673189830508 0.063497122774905
27 "WALKING" "fBodyAccJerk-mean()-Z" -0.382617091578947 0.0610142995771206
28 "WALKING" "fBodyAccJerk-mean()-Z" -0.498754491111111 0.0881237791028283
29 "WALKING" "fBodyAccJerk-mean()-Z" -0.394877826981132 0.0847157722656485
30 "WALKING" "fBodyAccJerk-mean()-Z" -0.467030710153846 0.0733713726178876
2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.522728063333333 0.0998077603066856
4 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.690106934230769 0.0460578176939109
9 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.615125710612245 0.0639345304548058
10 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.553230667234043 0.0820913932036771
12 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.687929868653846 0.0865839020069165
13 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.631496434363636 0.0811587306258323
18 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.736149274137931 0.0764460349602902
20 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.492755895098039 0.0587860107055484
24 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.48339098779661 0.0701292923344584
1 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.685474353962264 0.0379886112360403
3 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.677314534067797 0.0514840100331521
5 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.606717464680851 0.0789240107599145
6 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.549314615882353 0.161309133850259
7 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.581764526862745 0.0600867144125736
8 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.386655803658537 0.105248328617354
11 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.765387905555556 0.0317506099911107
14 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.264008468333333 0.127178051270753
15 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.714554172708333 0.0516111924890739
16 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.565220840588235 0.0942583687163325
17 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.633017707916667 0.070135880010364
19 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.3806571232 0.156436835618856
21 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.519815170851064 0.0800617610020688
22 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.414448875714286 0.0644597608557546
23 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.346605238039216 0.0647810947790414
25 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.793266971230769 0.0430675332092041
26 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.639741264909091 0.0380979457733359
27 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.608544241568627 0.0433766533876737
28 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.587813565294118 0.071869413484629
29 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.646198587755102 0.0468371583164832
30 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.737803881230769 0.0616895397716209
2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.271498721106383 0.134966036374841
4 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.583917371333333 0.0553089962002969
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.293677789595238 0.218864063998125
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.240679035428947 0.150989942546835
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.451614324565217 0.0991327609386217
13 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.276138039897872 0.129372758336731
18 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.622135895090909 0.0797032433903552
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.356220245355556 0.119947475376638
24 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.250000183381818 0.127073177157982
1 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.288334735714286 0.12876086525451
3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.529059450612245 0.0777333326665176
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.491979946170213 0.0852089522529369
6 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.283086205125 0.339563211731471
7 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.296494902765957 0.10737833655919
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" 0.0586096890447368 0.166652817725797
11 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.530225529130435 0.0539114060253984
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.0248789805888889 0.184119689754752
15 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.345376541261905 0.146422630157037
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.241974080021277 0.11802237783785
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.498668458043478 0.129624733522811
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" 0.0595905768717949 0.42874233366887
21 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.196838264546667 0.152702351756586
22 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.419534253611111 0.0686030705209236
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" 0.157775692377778 0.176034840069192
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.686843959310345 0.0554598954919073
26 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.3601146078 0.0917378040349587
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.343626396295455 0.103504688754299
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.365287434717391 0.13497358307969
29 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.411173451875 0.093902262378564
30 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.399688694032258 0.118537510615883
2 "SITTING" "fBodyAccJerk-mean()-Z" -0.985129050217391 0.00954165173043873
4 "SITTING" "fBodyAccJerk-mean()-Z" -0.9751549056 0.0226208501158188
9 "SITTING" "fBodyAccJerk-mean()-Z" -0.9575269752 0.0365106744489498
10 "SITTING" "fBodyAccJerk-mean()-Z" -0.986056767777778 0.0123483077818579
12 "SITTING" "fBodyAccJerk-mean()-Z" -0.975551564117647 0.0167032306738077
13 "SITTING" "fBodyAccJerk-mean()-Z" -0.985261204693878 0.0107296794730002
18 "SITTING" "fBodyAccJerk-mean()-Z" -0.988689671578947 0.00538194398110703
20 "SITTING" "fBodyAccJerk-mean()-Z" -0.973211461363636 0.026430268384821
24 "SITTING" "fBodyAccJerk-mean()-Z" -0.981971300147059 0.0100626437033161
1 "SITTING" "fBodyAccJerk-mean()-Z" -0.986053092340425 0.02033488659766
3 "SITTING" "fBodyAccJerk-mean()-Z" -0.970845669423077 0.0354014969294819
5 "SITTING" "fBodyAccJerk-mean()-Z" -0.969501330681818 0.0198669719271168
6 "SITTING" "fBodyAccJerk-mean()-Z" -0.954199785636364 0.039862221005044
7 "SITTING" "fBodyAccJerk-mean()-Z" -0.968503504791667 0.0265395076995929
8 "SITTING" "fBodyAccJerk-mean()-Z" -0.982995311086956 0.0145972401475301
11 "SITTING" "fBodyAccJerk-mean()-Z" -0.981124861320755 0.0128491322025699
14 "SITTING" "fBodyAccJerk-mean()-Z" -0.97275196962963 0.0191622399913868
15 "SITTING" "fBodyAccJerk-mean()-Z" -0.984908418474576 0.00783867590779996
16 "SITTING" "fBodyAccJerk-mean()-Z" -0.981178036811594 0.0236334950903529
17 "SITTING" "fBodyAccJerk-mean()-Z" -0.9888280653125 0.00762268161668553
19 "SITTING" "fBodyAccJerk-mean()-Z" -0.98398048 0.010131812876491
21 "SITTING" "fBodyAccJerk-mean()-Z" -0.983434322941176 0.00982915912876663
22 "SITTING" "fBodyAccJerk-mean()-Z" -0.975330718709677 0.0224880854476352
23 "SITTING" "fBodyAccJerk-mean()-Z" -0.972656226029412 0.0230643011895594
25 "SITTING" "fBodyAccJerk-mean()-Z" -0.986326396461538 0.00756767484210049
26 "SITTING" "fBodyAccJerk-mean()-Z" -0.987989982948718 0.00743849088842642
27 "SITTING" "fBodyAccJerk-mean()-Z" -0.987087721142857 0.0085414881747182
28 "SITTING" "fBodyAccJerk-mean()-Z" -0.972939551944444 0.0154541868980724
29 "SITTING" "fBodyAccJerk-mean()-Z" -0.988470241 0.00547502648487757
30 "SITTING" "fBodyAccJerk-mean()-Z" -0.985978315322581 0.0116274715613525
2 "STANDING" "fBodyAccJerk-mean()-Z" -0.979775152037037 0.0183714402804694
4 "STANDING" "fBodyAccJerk-mean()-Z" -0.968648411607143 0.0255357661439556
9 "STANDING" "fBodyAccJerk-mean()-Z" -0.967129200444444 0.029381600995619
10 "STANDING" "fBodyAccJerk-mean()-Z" -0.972241512272727 0.0251250081725581
12 "STANDING" "fBodyAccJerk-mean()-Z" -0.971122527868852 0.0283802208019165
13 "STANDING" "fBodyAccJerk-mean()-Z" -0.98460855877193 0.0124893109163303
18 "STANDING" "fBodyAccJerk-mean()-Z" -0.986265653561644 0.00626509305060219
20 "STANDING" "fBodyAccJerk-mean()-Z" -0.952741107945206 0.0517542709624656
24 "STANDING" "fBodyAccJerk-mean()-Z" -0.974170468405797 0.0289036643709888
1 "STANDING" "fBodyAccJerk-mean()-Z" -0.990752166037736 0.0038549155228848
3 "STANDING" "fBodyAccJerk-mean()-Z" -0.969174903442623 0.0269509787434709
5 "STANDING" "fBodyAccJerk-mean()-Z" -0.958438726607143 0.0317690939429937
6 "STANDING" "fBodyAccJerk-mean()-Z" -0.963743518070175 0.0340469873344899
7 "STANDING" "fBodyAccJerk-mean()-Z" -0.968229643018868 0.0268031740100897
8 "STANDING" "fBodyAccJerk-mean()-Z" -0.979477193333333 0.0306943462620611
11 "STANDING" "fBodyAccJerk-mean()-Z" -0.988460788085106 0.00497709495011577
14 "STANDING" "fBodyAccJerk-mean()-Z" -0.966718434333333 0.0321578638493264
15 "STANDING" "fBodyAccJerk-mean()-Z" -0.982632302830189 0.0162533107998463
16 "STANDING" "fBodyAccJerk-mean()-Z" -0.986091891538462 0.00830138378625962
17 "STANDING" "fBodyAccJerk-mean()-Z" -0.989563633076923 0.00730157012075162
19 "STANDING" "fBodyAccJerk-mean()-Z" -0.983463295479452 0.0112646424748991
21 "STANDING" "fBodyAccJerk-mean()-Z" -0.974780645393258 0.029552912043231
22 "STANDING" "fBodyAccJerk-mean()-Z" -0.977567430952381 0.0243973602542298
23 "STANDING" "fBodyAccJerk-mean()-Z" -0.969610229705882 0.023379662228597
25 "STANDING" "fBodyAccJerk-mean()-Z" -0.984832251216216 0.0186883923262602
26 "STANDING" "fBodyAccJerk-mean()-Z" -0.984563921216216 0.0147268806526735
27 "STANDING" "fBodyAccJerk-mean()-Z" -0.9851113755 0.0111516853783823
28 "STANDING" "fBodyAccJerk-mean()-Z" -0.964751238734177 0.0280542638305638
29 "STANDING" "fBodyAccJerk-mean()-Z" -0.988541579384615 0.00503999372253915
30 "STANDING" "fBodyAccJerk-mean()-Z" -0.962892627966102 0.058684340212092
2 "LAYING" "fBodyAccJerk-mean()-Z" -0.986197134583333 0.0109302646893535
4 "LAYING" "fBodyAccJerk-mean()-Z" -0.975383329444444 0.0327249879824891
9 "LAYING" "fBodyAccJerk-mean()-Z" -0.955909215 0.0360066540905847
10 "LAYING" "fBodyAccJerk-mean()-Z" -0.972592212931034 0.0422706222075735
12 "LAYING" "fBodyAccJerk-mean()-Z" -0.967149695166667 0.0306363646010763
13 "LAYING" "fBodyAccJerk-mean()-Z" -0.980994601935484 0.0162540960003309
18 "LAYING" "fBodyAccJerk-mean()-Z" -0.989116865846154 0.00620787481625905
20 "LAYING" "fBodyAccJerk-mean()-Z" -0.982876212058823 0.0194136591368103
24 "LAYING" "fBodyAccJerk-mean()-Z" -0.981549689583333 0.0163306673362746
1 "LAYING" "fBodyAccJerk-mean()-Z" -0.9480609042 0.0991145249006038
3 "LAYING" "fBodyAccJerk-mean()-Z" -0.979122344354839 0.0182729528485887
5 "LAYING" "fBodyAccJerk-mean()-Z" -0.983250309423077 0.013474209987515
6 "LAYING" "fBodyAccJerk-mean()-Z" -0.954425844736842 0.0538796787563071
7 "LAYING" "fBodyAccJerk-mean()-Z" -0.969524977692308 0.0466686150886098
8 "LAYING" "fBodyAccJerk-mean()-Z" -0.962111136666667 0.0673394176411558
11 "LAYING" "fBodyAccJerk-mean()-Z" -0.979564844210526 0.0263056355308934
14 "LAYING" "fBodyAccJerk-mean()-Z" -0.968593195686275 0.0336147723390501
15 "LAYING" "fBodyAccJerk-mean()-Z" -0.97477568375 0.0282826909021368
16 "LAYING" "fBodyAccJerk-mean()-Z" -0.985544945285714 0.0102019205521608
17 "LAYING" "fBodyAccJerk-mean()-Z" -0.98038005915493 0.0224190820593831
19 "LAYING" "fBodyAccJerk-mean()-Z" -0.986506488795181 0.00716204979918397
21 "LAYING" "fBodyAccJerk-mean()-Z" -0.981630805333333 0.0240981962099306
22 "LAYING" "fBodyAccJerk-mean()-Z" -0.970918941666667 0.0399574973582617
23 "LAYING" "fBodyAccJerk-mean()-Z" -0.982415511805556 0.0101532063898706
25 "LAYING" "fBodyAccJerk-mean()-Z" -0.962632674520548 0.0215567317097152
26 "LAYING" "fBodyAccJerk-mean()-Z" -0.987308252236842 0.00916566038205644
27 "LAYING" "fBodyAccJerk-mean()-Z" -0.988033129054054 0.00761152407770588
28 "LAYING" "fBodyAccJerk-mean()-Z" -0.970251565375 0.0358892445946242
29 "LAYING" "fBodyAccJerk-mean()-Z" -0.992018447826087 0.00345896785745141
30 "LAYING" "fBodyAccJerk-mean()-Z" -0.975632420428571 0.0306418332329997
2 "WALKING" "fBodyAccJerk-std()-X" -0.31431306340678 0.104812973576566
4 "WALKING" "fBodyAccJerk-std()-X" -0.29732607245 0.0790972524889337
9 "WALKING" "fBodyAccJerk-std()-X" -0.170228340134423 0.149517079456596
10 "WALKING" "fBodyAccJerk-std()-X" -0.0791518267107547 0.156306338143426
12 "WALKING" "fBodyAccJerk-std()-X" -0.03105929456 0.196405904576604
13 "WALKING" "fBodyAccJerk-std()-X" -0.219716159766667 0.132685594221876
18 "WALKING" "fBodyAccJerk-std()-X" -0.375992795357143 0.0779451732644218
20 "WALKING" "fBodyAccJerk-std()-X" -0.122237205541176 0.111581663358728
24 "WALKING" "fBodyAccJerk-std()-X" -0.507640734482759 0.046761953776648
1 "WALKING" "fBodyAccJerk-std()-X" -0.133586606326316 0.102406184682404
3 "WALKING" "fBodyAccJerk-std()-X" -0.296596633103448 0.122459669325792
5 "WALKING" "fBodyAccJerk-std()-X" -0.3213903195 0.143930261600012
6 "WALKING" "fBodyAccJerk-std()-X" -0.19269469414386 0.105274373137207
7 "WALKING" "fBodyAccJerk-std()-X" -0.365314790947368 0.112002190157054
8 "WALKING" "fBodyAccJerk-std()-X" -0.271448185291667 0.0989293960504085
11 "WALKING" "fBodyAccJerk-std()-X" -0.45394304 0.0838894400546815
14 "WALKING" "fBodyAccJerk-std()-X" -0.484797709830508 0.0649783229083982
15 "WALKING" "fBodyAccJerk-std()-X" -0.411500068148148 0.120920192442202
16 "WALKING" "fBodyAccJerk-std()-X" -0.402884115098039 0.0624845156070592
17 "WALKING" "fBodyAccJerk-std()-X" -0.343866129016393 0.0749379900697223
19 "WALKING" "fBodyAccJerk-std()-X" 0.0908366492173077 0.146102432787868
21 "WALKING" "fBodyAccJerk-std()-X" -0.107412802661538 0.147321413150086
22 "WALKING" "fBodyAccJerk-std()-X" 0.0180047785304348 0.0877863527357215
23 "WALKING" "fBodyAccJerk-std()-X" -0.235172990305085 0.0974876162188497
25 "WALKING" "fBodyAccJerk-std()-X" -0.624145724594595 0.0502172745698443
26 "WALKING" "fBodyAccJerk-std()-X" -0.351065957627119 0.0779348495204898
27 "WALKING" "fBodyAccJerk-std()-X" -0.346610413333333 0.0544183971916866
28 "WALKING" "fBodyAccJerk-std()-X" -0.367116416481481 0.0770420876336656
29 "WALKING" "fBodyAccJerk-std()-X" -0.307336669773585 0.0802460754218135
30 "WALKING" "fBodyAccJerk-std()-X" -0.415135398 0.0756797413304808
2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.365415441458333 0.0974417588340015
4 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.396762584807692 0.0840028027479179
9 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.327421989591837 0.127488834417784
10 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.247598320858298 0.132653691670085
12 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.39060122 0.0637077318684351
13 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.514337759454545 0.0626833856101908
18 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.575331252413793 0.0408581837238213
20 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.187090779486275 0.126420412833319
24 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.527104719152542 0.0618053661680767
1 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.461907025849057 0.0653052719913058
3 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.486446509661017 0.072412878004387
5 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.22532784293617 0.0861367792196371
6 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.186815074235294 0.0897425453001586
7 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.426974025686275 0.073700535270422
8 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.24733661795122 0.108095474394188
11 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.458255021296296 0.0510688378129588
14 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.41096787037037 0.0711270819192536
